term_id	lemma	cf	df
19692	maître-voilier	25	14
19693	mi-parti	25	19
19694	mise en œuvre	25	23
19695	mitrailler	25	24
19696	moduler	25	24
19697	modérément	25	25
19698	monsignor	25	12
19699	montame	25	6
19700	mètres carrés	25	21
19701	médication	25	21
19702	nectar	25	23
19703	nominal	25	22
19704	non-sens	25	23
19705	notifier	25	21
19706	numéroté	25	23
19707	octogénaire	25	20
19708	opiniâtrement	25	25
19709	oxyde	25	20
19710	pailleter	25	24
19711	paresseusement	25	24
19712	passereau	25	21
19713	passeur	25	13
19714	patère	25	19
19715	pianto	25	18
19716	picrate	25	10
19717	piment	25	24
19718	pleurard	25	24
19719	plâtras	25	20
19720	poissard	25	15
19721	poissonneux	25	25
19722	pommelé	25	17
19723	portage	25	17
19724	premier âge	25	25
19725	pressoir	25	17
19726	producteur	25	22
19727	promulguer	25	22
19728	propension	25	24
19729	pénurie	25	24
19730	quadrangulaire	25	24
19731	quatre-vingt-douze	25	23
19732	ricocher	25	23
19733	routinier	25	24
19734	répartition	25	25
19735	sanitaire	25	22
19736	sarong	25	14
19737	sauveteur	25	20
19738	savonner	25	23
19739	scinder	25	24
19740	signataire	25	23
19741	simarre	25	19
19742	simoun	25	20
19743	sinécure	25	23
19744	souscripteur	25	14
19745	stratégiste	25	23
19746	superfluité	25	24
19747	séide	25	21
19748	tare	25	22
19749	tell	25	3
19750	terroir	25	24
19751	tisserand	25	20
19752	tombal	25	12
19753	torrentueux	25	24
19754	traille	25	6
19755	transversalement	25	24
19756	trille	25	21
19757	trinité	25	22
19758	truelle	25	22
19759	très-grande	25	22
19760	tutélaire	25	23
19761	téléphone	25	17
19762	ventilateur	25	22
19763	villégiature	25	21
19764	viole	25	19
19765	vénéré	25	24
19766	zut	25	21
19767	Émery	25	4
19768	épilepsie	25	24
19769	épilogue	25	25
19770	épure	25	16
19771	équarri	25	25
19772	étambot	25	22
19773	évaporé	25	24
19774	1843	24	18
19775	1844	24	15
19776	1849	24	22
19777	A	24	20
19778	Abondance	24	14
19779	Ami	24	17
19780	Ancourt	24	7
19781	Andalousie	24	21
19782	Andoche	24	10
19783	Anjorrant	24	12
19784	Asile	24	9
19785	Association	24	13
19786	Attila	24	22
19787	Balafré	24	12
19788	Baltique	24	21
19789	Barberini	24	9
19790	Beaugency	24	14
19791	Beppa	24	5
19792	Blamont-Chauvry	24	10
19793	Bohain	24	9
19794	Bourget	24	13
19795	Brichet	24	10
19796	Broll	24	3
19797	Butifer	24	2
19798	Camps	24	9
19799	Canaries	24	17
19800	Capri	24	10
19801	Caraïbes	24	16
19802	Chabot	24	5
19803	Chalabre	24	6
19804	Chardin	24	8
19805	Chaussard	24	1
19806	Chesne	24	5
19807	Chippewa	24	5
19808	Compan	24	4
19809	Conseil	24	14
19810	Contrat	24	19
19811	Cotrone	24	8
19812	Crozant	24	11
19813	Créquy	24	12
19814	Célestes	24	16
19815	Dabadie	24	6
19816	Dorcas	24	9
19817	E	24	20
19818	Elbène	24	8
19819	Emerys	24	8
19820	Ethel	24	14
19821	Excelsior	24	8
19822	Fenouillot	24	5
19823	Finances	24	19
19824	Finlande	24	21
19825	Foote	24	6
19826	Foïba	24	4
19827	Francs	24	20
19828	Fé	24	6
19829	Féofar	24	8
19830	Gaule	24	22
19831	Giansimone	24	3
19832	Grawert	24	14
19833	Grisart	24	2
19834	Grivette	24	3
19835	Groningue	24	14
19836	Guiscard	24	6
19837	Gulf-Stream	24	10
19838	H	24	15
19839	Helensburgh	24	11
19840	Henrietta	24	2
19841	Hue	24	13
19842	Kara-Tété	24	5
19843	Leclère	24	10
19844	Li-Maï	24	3
19845	Lili	24	10
19846	Loches	24	14
19847	Louvières	24	6
19848	Léonide	24	4
19849	Manchester	24	22
19850	Marton	24	14
19851	Meung	24	17
19852	Mohicans	24	19
19853	Mont-Gobert	24	9
19854	Montesquiou	24	13
19855	Montreuil	24	15
19856	Morses	24	12
19857	Mozdar	24	3
19858	Mull	24	16
19859	Mulot	24	1
19860	Médor	24	12
19861	Méridional	24	11
19862	Nançon	24	1
19863	National	24	12
19864	Neuchâtel	24	15
19865	Niçoise	24	13
19866	Notre-Dame-des-Champs	24	12
19867	Oakswoods	24	8
19868	Olivarès	24	17
19869	Orlando	24	13
19870	Otrante	24	10
19871	Pamir	24	12
19872	Papineau	24	10
19873	Pierdeux	24	10
19874	Plessis	24	7
19875	Poussette	24	7
19876	Pétropavlovsk	24	4
19877	Ribier	24	6
19878	Roule	24	20
19879	Sagamore	24	10
19880	Saint-Barthélemi	24	7
19881	Sainte-Pélagie	24	15
19882	Salle	24	11
19883	Schwab	24	1
19884	Schœnbrunn	24	14
19885	Sergent	24	12
19886	Several	24	10
19887	Sidi-bel-Abbès	24	8
19888	Skinner	24	6
19889	Smolensk	24	12
19890	Taciturne	24	10
19891	Tandît	24	5
19892	Tankadère	24	5
19893	Toledo	24	13
19894	Va	24	22
19895	Va-sans-Peur	24	7
19896	Val-de-Grâce	24	20
19897	Valmare	24	9
19898	Vatan	24	3
19899	Villequier	24	12
19900	Volcan	24	14
19901	Véronèse	24	22
19902	Willemsens	24	1
19903	Willi	24	3
19904	agenda	24	23
19905	aiguillette	24	23
19906	alchimie	24	19
19907	anatomiste	24	23
19908	andalou	24	23
19909	animalcule	24	19
19910	arcane	24	23
19911	argent de poche	24	22
19912	arquebusade	24	18
19913	arrachement	24	22
19914	asthmatique	24	20
19915	attendu	24	22
19916	azalée	24	14
19917	barde	24	18
19918	barométrique	24	16
19919	blagueur	24	21
19920	bonne conscience	24	23
19921	borné	24	24
19922	bouffonnerie	24	22
19923	brahmane	24	11
19924	bras dessus bras dessous	24	24
19925	brimborion	24	23
19926	brouillé	24	22
19927	buissonnier	24	24
19928	bureaucrate	24	20
19929	busqué	24	24
19930	bégaiement	24	22
19931	bénévole	24	24
19932	cache	24	23
19933	cadavéreux	24	23
19934	cadavérique	24	24
19935	cafard	24	22
19936	calleux	24	24
19937	calvinisme	24	15
19938	caqueter	24	24
19939	cartonnier	24	17
19940	catapulte	24	22
19941	ceint	24	24
19942	centraliser	24	22
19943	chantage	24	16
19944	charade	24	20
19945	chassepot	24	12
19946	chaînon	24	21
19947	ci-joint	24	22
19948	circumnavigation	24	23
19949	ciselé	24	24
19950	clair-obscur	24	21
19951	clairsemer	24	24
19952	claustration	24	22
19953	clinquant	24	24
19954	coaliser	24	21
19955	compagnonnage	24	16
19956	concordance	24	22
19957	condensation	24	24
19958	conducteur-chef	24	8
19959	confrontation	24	17
19960	constituant	24	20
19961	consécutif	24	24
19962	contention	24	24
19963	contre-ordre	24	18
19964	contumace	24	20
19965	convaincant	24	24
19966	convers	24	11
19967	crachat	24	21
19968	crucifier	24	20
19969	cryptogramme	24	12
19970	cyclamen	24	15
19971	cymbale	24	21
19972	de prime abord	24	21
19973	delle	24	20
19974	deux fois par an	24	23
19975	dissolu	24	23
19976	divergent	24	24
19977	dorade	24	18
19978	déclasser	24	21
19979	délester	24	18
19980	démancher	24	23
19981	dépensier	24	22
19982	déraper	24	22
19983	désenchanté	24	24
19984	emplumer	24	24
19985	entrelacement	24	24
19986	escroquerie	24	19
19987	exhaussement	24	23
19988	externe	24	18
19989	fautif	24	20
19990	fermoir	24	22
19991	frac	24	23
19992	friper	24	24
19993	fumiste	24	4
19994	futé	24	23
19995	gallien	24	16
19996	galonner	24	23
19997	galvaniser	24	24
19998	gangrener	24	22
19999	gazeux	24	20
20000	gentillâtre	24	20
20001	genévrier	24	23
20002	gloutonnerie	24	23
20003	graissé	24	22
20004	griffer	24	23
20005	gréviste	24	15
20006	guenon	24	21
20007	guillemot	24	21
20008	gâchette	24	24
20009	génovéfain	24	14
20010	habitabilité	24	18
20011	halage	24	20
20012	hallebardier	24	18
20013	harassé	24	24
20014	hips	24	19
20015	homogène	24	22
20016	horticole	24	14
20017	huron	24	10
20018	impudique	24	24
20019	indubitable	24	24
20020	inexact	24	23
20021	inhospitalier	24	24
20022	iroquois	24	15
20023	jarre	24	20
20024	langouste	24	19
20025	layette	24	21
20026	leurre	24	21
20027	levantin	24	17
20028	litige	24	23
20029	logicien	24	22
20030	louvetier	24	13
20031	malemort	24	14
20032	malencontreusement	24	24
20033	manipulation	24	22
20034	marchandage	24	19
20035	menthe	24	20
20036	millet	24	23
20037	mineure	24	15
20038	missel	24	21
20039	mons	24	22
20040	morfondre	24	24
20041	mouillette	24	15
20042	moutarde	24	21
20043	moutonner	24	21
20044	moyen-âge	24	22
20045	mécaniquement	24	24
20046	ngora	24	8
20047	nivellement	24	21
20048	noceur	24	23
20049	notoire	24	24
20050	observant	24	24
20051	opéra-comique	24	24
20052	ostensible	24	23
20053	p	24	16
20054	pah	24	6
20055	parapher	24	20
20056	patineur	24	15
20057	pompeusement	24	24
20058	ponte	24	15
20059	pontonnier	24	5
20060	posthume	24	23
20061	potiche	24	24
20062	pouf	24	15
20063	poupon	24	21
20064	pourchasser	24	24
20065	premièrement	24	24
20066	protêt	24	12
20067	pruneau	24	16
20068	prunier	24	18
20069	précautionner	24	24
20070	préjudiciable	24	24
20071	prélasser	24	23
20072	prémédité	24	24
20073	présumable	24	24
20074	pâturer	24	21
20075	pêcherie	24	14
20076	quinquina	24	17
20077	raccourci	24	24
20078	racornir	24	24
20079	rancunier	24	23
20080	rapacité	24	23
20081	rasade	24	23
20082	recompter	24	21
20083	retraverser	24	24
20084	rococo	24	22
20085	rondeau	24	12
20086	rousseur	24	22
20087	répugnant	24	24
20088	réquisitionnaire	24	3
20089	révocation	24	21
20090	saccadé	24	23
20091	salant	24	9
20092	sauteriot	24	14
20093	siroter	24	23
20094	socialement	24	23
20095	soixante-treize	24	24
20096	sous le couvert de	24	24
20097	speech	24	21
20098	stentor	24	24
20099	succinct	24	22
20100	sucrier	24	18
20101	suppôt	24	24
20102	symboliser	24	20
20103	tonique	24	21
20104	toquade	24	18
20105	tram	24	11
20106	tranché	24	24
20107	transfiguration	24	22
20108	trente-cinquième	24	16
20109	tétra	24	11
20110	usé	24	23
20111	vagissement	24	23
20112	vaseux	24	23
20113	vertébral	24	23
20114	vestale	24	20
20115	viol	24	21
20116	virgule	24	24
20117	volage	24	24
20118	von	24	12
20119	égoutter	24	22
20120	émané	24	23
20121	énoncé	24	21
20122	Œdipe	24	10
20123	1847	23	22
20124	1863	23	17
20125	Angelo	23	12
20126	Anicétus	23	6
20127	Anthime	23	6
20128	Antinoüs	23	22
20129	Argent	23	16
20130	Armide	23	22
20131	Balma	23	8
20132	Beau-Paon	23	5
20133	Beauvau	23	3
20134	Bellefeuille	23	4
20135	Bertaudière	23	9
20136	Bidault	23	3
20137	Bologne	23	19
20138	Bontems	23	3
20139	Buch	23	10
20140	Canon	23	5
20141	Capuana	23	13
20142	Ceccato	23	12
20143	Chiffreville	23	6
20144	Cobourg	23	14
20145	Cochin	23	10
20146	Coquet	23	8
20147	Cours-la-Reine	23	18
20148	Court-Justice	23	8
20149	Couësnon	23	3
20150	Cyrénaïque	23	11
20151	Davys	23	8
20152	De	23	22
20153	Dijon	23	17
20154	Dix-Décembre	23	10
20155	Dürer	23	15
20156	E.	23	20
20157	Edgeworth	23	5
20158	Estourny	23	4
20159	Feliciani	23	8
20160	Flamarens	23	3
20161	Florès	23	10
20162	Frisonne	23	12
20163	Frédéric-Guillaume	23	14
20164	Garner	23	6
20165	Gaëtano	23	6
20166	Genèse	23	14
20167	Gesvres	23	5
20168	Girard	23	7
20169	Giuseppe	23	9
20170	God	23	18
20171	Gorgoli	23	6
20172	Goulette	23	9
20173	Grand'rue	23	7
20174	Grec	23	22
20175	Greuze	23	17
20176	Grez	23	14
20177	Gros	23	14
20178	Groubenski	23	8
20179	Gruget	23	3
20180	Guerche	23	6
20181	Guite	23	6
20182	Guyon	23	7
20183	Haudouin	23	7
20184	Hautoy	23	5
20185	Henriquet	23	11
20186	Hippocrate	23	22
20187	Hospital	23	9
20188	Howik	23	5
20189	Hussein	23	3
20190	Héquet	23	8
20191	Isidorio	23	2
20192	Jako	23	9
20193	Junie	23	12
20194	Kehl	23	14
20195	Killarney	23	5
20196	Latour	23	14
20197	Lechesneau	23	2
20198	Lenoir	23	12
20199	Lilitte	23	7
20200	Lorme	23	12
20201	Louchonneau	23	3
20202	Léonore	23	7
20203	Léville	23	7
20204	Malaquais	23	10
20205	Malgrétout	23	5
20206	Mans	23	18
20207	Marocaine	23	6
20208	Meilleraie	23	10
20209	Mexico	23	12
20210	Mobile	23	8
20211	Moktani	23	5
20212	Mons	23	17
20213	Montauban	23	19
20214	Méhémet-Ali	23	7
20215	Newmarket	23	5
20216	Nuit	23	14
20217	Nègres	23	18
20218	Oreilles	23	6
20219	Orviedo	23	6
20220	Palmier	23	19
20221	Pampa	23	9
20222	Parsi	23	6
20223	Pauvre	23	21
20224	Per	23	15
20225	Persans	23	21
20226	Philippines	23	17
20227	Picolata	23	9
20228	Pittrino	23	3
20229	Pline	23	21
20230	Pointe-à-Pitre	23	7
20231	Prie	23	11
20232	Puturia	23	5
20233	Quenu-Gradelle	23	6
20234	Quotidienne	23	18
20235	Rochester	23	7
20236	Rocroi	23	19
20237	Rousselot	23	10
20238	Sagamores	23	10
20239	Saint-François	23	10
20240	Salmon	23	8
20241	San-Germano	23	12
20242	Savenay	23	11
20243	Serpentine	23	19
20244	Soliman	23	14
20245	Stadthaus	23	6
20246	Ségovie	23	7
20247	Tamise	23	20
20248	Tarente	23	13
20249	Tembouctou	23	6
20250	Thèbes	23	19
20251	Théroigne	23	8
20252	Trani	23	5
20253	Tyrol	23	21
20254	Verceil	23	8
20255	Verdier	23	11
20256	Vermout	23	13
20257	Villefore	23	2
20258	Volabù	23	6
20259	Walhatta	23	8
20260	Williams-house	23	11
20261	Xaintrailles	23	8
20262	Zambèze	23	8
20263	accoucheur	23	16
20264	ad hoc	23	23
20265	affiler	23	23
20266	aide-de-camp	23	11
20267	ale	23	18
20268	ambroisie	23	21
20269	anglican	23	21
20270	antiquaille	23	19
20271	astrologie	23	14
20272	atterrissement	23	21
20273	attestation	23	20
20274	attifer	23	23
20275	azotique	23	8
20276	babillage	23	22
20277	baille	23	18
20278	bains de mer	23	21
20279	balafre	23	20
20280	baldaquin	23	23
20281	baleineau	23	5
20282	barcarolle	23	13
20283	basilic	23	21
20284	basse-taille	23	20
20285	berner	23	20
20286	beugler	23	21
20287	biró	23	6
20288	blis	23	4
20289	bouchage	23	13
20290	bourbeux	23	21
20291	bourguignon	23	18
20292	boursoufler	23	23
20293	branle-bas	23	21
20294	brasserie	23	18
20295	butter	23	23
20296	bâtonner	23	18
20297	cabrioler	23	23
20298	cache-cache	23	22
20299	calorique	23	21
20300	carrosser	23	23
20301	casimir	23	23
20302	catin	23	19
20303	cauteleux	23	23
20304	celtique	23	23
20305	christ	23	18
20306	civilisateur	23	22
20307	claustral	23	19
20308	clignoter	23	22
20309	complexe	23	23
20310	compression	23	23
20311	condamnable	23	23
20312	conjecturer	23	21
20313	conjoint	23	21
20314	conjointement	23	23
20315	contralto	23	18
20316	crudité	23	23
20317	demi-solde	23	14
20318	descriptif	23	22
20319	despotiquement	23	23
20320	dessiller	23	20
20321	diamétralement	23	23
20322	dissemblance	23	21
20323	dissolvant	23	19
20324	dompteur	23	20
20325	droschki	23	10
20326	dugazon	23	10
20327	débourser	23	22
20328	décolérer	23	23
20329	défini	23	22
20330	déflorer	23	22
20331	déhanchement	23	22
20332	délabré	23	23
20333	démeubler	23	23
20334	désemplir	23	23
20335	désillusionner	23	22
20336	désorganisation	23	20
20337	détenteur	23	22
20338	détrousseur	23	21
20339	efflanquer	23	23
20340	embosser	23	16
20341	enchérir	23	20
20342	endoctriner	23	23
20343	enfléchure	23	20
20344	entournure	23	21
20345	espacé	23	23
20346	fallacieux	23	17
20347	fidjien	23	4
20348	filigrane	23	21
20349	fortifiant	23	23
20350	fourrager	23	22
20351	frugalité	23	23
20352	futaille	23	21
20353	gangue	23	15
20354	gastrite	23	12
20355	gaucher	23	16
20356	gigoter	23	22
20357	gloser	23	19
20358	goulûment	23	22
20359	grand-papa	23	15
20360	guariba	23	2
20361	gymnote	23	12
20362	gémissant	23	22
20363	hypothécaire	23	19
20364	ignare	23	22
20365	illustrissime	23	13
20366	immiscer	23	21
20367	incantation	23	19
20368	inconsidéré	23	23
20369	incrustation	23	23
20370	infertile	23	18
20371	intérêt général	23	20
20372	irraisonné	23	23
20373	irrespirable	23	22
20374	irritabilité	23	22
20375	irréligion	23	22
20376	jaunissant	23	22
20377	justiciable	23	20
20378	lamantin	23	12
20379	lamé	23	19
20380	luminaire	23	23
20381	lustrer	23	22
20382	machiavélisme	23	21
20383	madréporique	23	16
20384	mage	23	19
20385	magnétiseur	23	20
20386	majuscule	23	19
20387	martingale	23	17
20388	maréchaussée	23	16
20389	mercanti	23	7
20390	merlan	23	11
20391	mi-jambe	23	23
20392	mijoter	23	21
20393	morbide	23	19
20394	moucheron	23	19
20395	mousquetade	23	20
20396	médium	23	21
20397	môsieur	23	8
20398	nasal	23	20
20399	non content de	23	23
20400	nous-même	23	23
20401	nébuleux	23	19
20402	offusquer	23	22
20403	ondulé	23	22
20404	opiat	23	8
20405	or:CCONJ	23	23
20406	organisateur	23	21
20407	ossature	23	23
20408	ostensoir	23	16
20409	ouï-dire	23	23
20410	pauvret	23	22
20411	payeur	23	13
20412	petite-nièce	23	18
20413	phormium	23	10
20414	photographique	23	20
20415	pilet	23	17
20416	piquette	23	22
20417	pistache	23	11
20418	pitance	23	20
20419	plumeau	23	21
20420	prescience	23	22
20421	proportionnel	23	18
20422	protubérance	23	21
20423	providentiellement	23	23
20424	prédit	23	22
20425	prône	23	22
20426	pâmoison	23	21
20427	quadrupler	23	23
20428	qué	23	14
20429	recomposer	23	22
20430	recopier	23	19
20431	recouvrement	23	20
20432	recrutement	23	21
20433	renfoncement	23	22
20434	rengainer	23	21
20435	ressemblant	23	23
20436	retors	23	21
20437	rigolo	23	20
20438	rotin	23	17
20439	réalisme	23	18
20440	réciprocité	23	21
20441	répartie	23	23
20442	révolu	23	23
20443	sapristi	23	20
20444	scintillement	23	22
20445	sinuer	23	21
20446	sobrement	23	22
20447	soudaineté	23	23
20448	stéréotyper	23	23
20449	subdiviser	23	20
20450	subvention	23	14
20451	sur le plan	23	20
20452	sursauter	23	22
20453	séduit	23	22
20454	terminal	23	20
20455	tiare	23	22
20456	tire-bouchon	23	22
20457	tourmentin	23	13
20458	triage	23	22
20459	tribulation	23	22
20460	turbulence	23	22
20461	vagabondage	23	23
20462	vico	23	11
20463	vingt-quatrième	23	17
20464	voiturin	23	16
20465	vrancs	23	5
20466	xérès	23	16
20467	zoologie	23	18
20468	Écouen	23	12
20469	à bout de force	23	23
20470	à grand renfort de	23	23
20471	à l'extérieur de	23	23
20472	ébénier	23	18
20473	échappatoire	23	21
20474	échoppe	23	19
20475	élucubration	23	23
20476	étale	23	21
20477	1787	22	15
20478	47	22	18
20479	500	22	19
20480	51	22	19
20481	55	22	20
20482	Absolu	22	1
20483	Adieu	22	22
20484	Afghano	22	3
20485	Agen	22	12
20486	Amazones	22	17
20487	Andernach	22	3
20488	Antilie	22	13
20489	Armes	22	13
20490	Assommoir	22	8
20491	Aubanel	22	3
20492	Auenheim	22	8
20493	Babette	22	2
20494	Bagdad	22	15
20495	Barbier	22	14
20496	Basso	22	7
20497	Baïkal	22	7
20498	Bear-rock	22	8
20499	Bertin	22	15
20500	Beulin-d'Orchère	22	9
20501	Bodin	22	8
20502	Bolivie	22	15
20503	Borniche	22	1
20504	Bouille	22	10
20505	Bracciano	22	6
20506	Brewer	22	1
20507	Briançon	22	9
20508	Broglie	22	16
20509	Bruges	22	14
20510	Brumpt	22	8
20511	Buenos Aires	22	16
20512	Caligula	22	18
20513	Camus	22	12
20514	Candeille	22	7
20515	Cantharide	22	8
20516	Carnavant	22	5
20517	Castro	22	11
20518	Catacoua	22	2
20519	Champs-Elysées	22	12
20520	Charleville	22	10
20521	Christmas	22	19
20522	Connecticut	22	14
20523	Conrart	22	5
20524	Cordieu	22	20
20525	Cordillères	22	15
20526	Corinne	22	13
20527	Craeke	22	5
20528	Croizeau	22	1
20529	Cygnes	22	12
20530	Céos	22	11
20531	Dada	22	6
20532	Dandou-Pant	22	5
20533	Dardenne	22	13
20534	Dariole	22	10
20535	Descombes	22	4
20536	Digby	22	5
20537	Dignitaire	22	6
20538	Dominion	22	13
20539	Duroc	22	12
20540	Eau	22	10
20541	Esplanade	22	9
20542	Eylau	22	10
20543	Fanchette	22	7
20544	Fauche-Borel	22	5
20545	Faure	22	5
20546	Fendant	22	1
20547	Ferney	22	8
20548	Fiord	22	5
20549	Firmont	22	2
20550	Flaypol	22	11
20551	Fou	22	15
20552	Foulon	22	13
20553	Francbois	22	3
20554	Frenhofer	22	2
20555	Gendrin	22	6
20556	Goujon	22	20
20557	Grand-Gothe	22	9
20558	Groison	22	6
20559	Hatry	22	3
20560	Heudebert	22	10
20561	Hyères	22	14
20562	Irvine	22	6
20563	Joyau	22	18
20564	Jynxtrop	22	14
20565	Kerry	22	10
20566	Lara	22	16
20567	Ligne	22	13
20568	Livry	22	8
20569	Lombardie	22	20
20570	Lyodot	22	8
20571	Magneval	22	10
20572	Manderaggio	22	5
20573	Marini	22	13
20574	Maunoir	22	8
20575	Mersey	22	13
20576	Miel	22	7
20577	Mignotte	22	4
20578	Mont-Blanc	22	19
20579	Monte-Carlo	22	6
20580	Monte-Hauban	22	9
20581	Morlaix	22	12
20582	Mosquitos	22	3
20583	Muhldorf	22	3
20584	Nestor	22	20
20585	Neuze	22	5
20586	Norman	22	3
20587	O'Moore	22	5
20588	Ossian	22	16
20589	Oude	22	10
20590	Oudinot	22	15
20591	Palais-de-Justice	22	13
20592	Palestine	22	21
20593	Pandore	22	13
20594	Passaw	22	13
20595	Picot	22	12
20596	Pim	22	3
20597	Pincorney	22	8
20598	Pleux	22	13
20599	Polet	22	6
20600	Pâris	22	17
20601	Père	22	19
20602	Quarante-huit	22	21
20603	Raguenof	22	6
20604	Reppe	22	17
20605	Rivet	22	2
20606	Robur-le-Conquérant	22	12
20607	Royer-Collard	22	15
20608	Sagesse	22	9
20609	Saint-Germain-des-Prés	22	15
20610	Saint-Hilaire	22	13
20611	Sainte-Chapelle	22	16
20612	Samoa	22	12
20613	Schreiber	22	12
20614	Scène	22	17
20615	Seil	22	6
20616	Sidney	22	10
20617	Solitaire	22	9
20618	Sparte	22	21
20619	Sémiramis	22	18
20620	Sénèque	22	18
20621	Texien	22	12
20622	Thémistocle	22	19
20623	Top-Hané	22	5
20624	Tungsténius	22	4
20625	Tête-de-Fer	22	4
20626	V'là	22	19
20627	Vauparfond	22	5
20628	Veau-d'Or	22	10
20629	Vos	22	18
20630	Wagah	22	7
20631	Warburton	22	9
20632	Zingare	22	8
20633	Zoubov	22	1
20634	Zuliani	22	1
20635	achoppement	22	22
20636	agrégation	22	21
20637	ajournement	22	18
20638	alignement	22	20
20639	anticipation	22	22
20640	antiesclavagiste	22	16
20641	apologie	22	18
20642	approchant	22	22
20643	arbousier	22	19
20644	arpenteur	22	12
20645	ascétisme	22	20
20646	avant-coureur	22	22
20647	bassine	22	10
20648	bleui	22	21
20649	boche	22	7
20650	bombé	22	22
20651	boniment	22	18
20652	bouffer	22	18
20653	bousingot	22	10
20654	brassard	22	18
20655	brindille	22	21
20656	cabas	22	11
20657	cafetan	22	15
20658	cairn	22	12
20659	catapaz	22	2
20660	caudal	22	21
